PIR,Ih,Il,Meu0,Sw10,St10+Dt10,Dt10/St10,St25+Dt25,Dt25/St25,St33+Dt33,Dt33/St33,Dt50/St50,St,Dt,AI,PAT,Omega,Alpha0,QTc,RR,QT,TQ,PR,QR,QRS,P,Q,R,S,T,SDI,SDIn,SDIc,HR
3997067448.6803517,3.997067448680352,2e-09,3.997067447680352,0.48983537653239934,0.36693232944098664,-0.25090684131770447,0.36693232944098664,-0.25090684131770447,0.36888981384904224,-0.2515267670637711,-0.2563498324924746,0.5076185286103543,0.5076039963669392,87.75226165622824,0.36,1.9700241694435305,4.571386770508716e-08,-0.0011828425453725424,0.510392694063927,-0.026722627737226275,0.537110502283105,0.028664233576642335,0.028423357664233578,0.056620437956204375,0.3704789833822092,0.239980449657869,0.38025415444770294,0.23020527859237538,0.23020527859237538,-0.04975256967399328,-0.052356994909339864,-0.0022022331310640546,117.55654165473804
3.966002339909472,3.3069403714565007,0.833822093886608,2.473118278569893,0.5409967637540454,0.4187459162964183,-0.22597334336958494,0.4187459162964183,-0.22597334336958494,0.4187459162964183,-0.22597334336958494,-0.22597334336958494,0.5516303630363038,0.5516567656765679,70.64590542099192,-0.056,1.8128041217441082,23.242312037505762,-0.0011110413841768846,0.5534834437086092,-0.026138613861386138,0.5796291390728477,0.03820462046204621,0.03646204620462047,0.06355115511551156,0.13049853372434014,0.12512218963831864,0.22531769305962857,0.12512218963831867,0.12512218963831867,-0.04509541024473172,-0.04722564714676743,-0.0019168142306255499,108.40432660093803
4001955034.2130985,4.001955034213099,2e-09,4.001955033213099,0.5257386468952734,0.40276519556783974,-0.23390605209194343,0.4031003608315193,-0.2339791335084794,0.4057294914815534,-0.23470476969555681,-0.24746803774562579,0.5454384615384616,0.545423076923077,72.46525990735975,-0.056,1.8333662082957618,4.407288063506762e-08,-0.0010792045480392024,0.547016393442623,-0.025240847784200392,0.5722507232401157,0.03691714836223507,0.03482080924855492,0.06188824662813103,1.0654936461388074,1.0654936461388074,1.0361681329423265,1.0909090909090908,1.0909090909090908,-0.0441080224366992,-0.04614276288724273,-0.0018858945953668545,109.68592663629826
4.490931070623673,3.63049853372434,0.8084066491163244,2.8220918856080157,0.4346666666666667,0.3334901960784314,-0.23276795380728982,0.3334901960784314,-0.23276795380728982,0.3334901960784314,-0.23276795380728982,-0.22630217731264288,0.5517037037037038,0.5514074074074075,61.94491287240022,-0.048,1.8134715025906734,21.098549651207406,-0.0011315626556138278,0.5514074074074073,-0.026571428571428576,0.5783703703703703,0.04171428571428572,0.03885714285714286,0.0662857142857143,0.23558162267839688,0.23558162267839688,0.3000977517106549,0.23998044965786902,0.23998044965786902,-0.04594189102126925,-0.0481883778967951,-0.0019564671906217176,108.81246641590542
19.584210420870278,3.6373411534701856,0.18572825224437928,3.4516129022258064,0.4305882352941176,0.31218823529411754,-0.27497267759562855,0.31218823529411754,-0.27497267759562855,0.31218823529411754,-0.27497267759562855,-0.2947697111631539,0.5224615384615384,0.5230769230769231,73.46796657381617,-0.048,1.914660831509847,4.503661999108627,-0.0010249876805105676,0.5224615384615384,-0.023428571428571434,0.5464615384615386,0.04171428571428572,0.03771428571428572,0.06342857142857145,0.25024437927663734,0.25024437927663734,0.4100684261974584,0.2702834799608993,0.2702834799608993,-0.0428732302947743,-0.04484267196532302,-0.001875681281285687,114.84098939929329
1155.9996058041345,3.3900293255131966,0.0029325533196480937,3.3870967731935484,0.3936,0.2806,-0.28709349593495936,0.2806,-0.28709349593495936,0.2806,-0.28709349593495936,-0.3227351916376307,0.5193846153846154,0.5193846153846154,68.7960687960688,-0.04,1.925192519251925,0.07198170510273594,-0.0011527048253749531,0.52,-0.026285714285714294,0.5464615384615384,0.037142857142857144,0.03371428571428572,0.060000000000000005,0.2702834799608993,0.2751710654936461,0.4051808406647115,0.24535679374389052,0.24535679374389052,-0.048101673013649225,-0.05054945045224009,-0.0021093979029352785,115.38461538461539
3.690607730634816,3.264907135874878,0.8846529834271749,2.3802541534477033,0.49325,0.37350806451612906,-0.24276114644474606,0.37350806451612906,-0.24276114644474606,0.37350806451612906,-0.24276114644474606,-0.24276114644474606,0.5175172413793103,0.5175172413793103,65.04249291784701,-0.04,1.9309989701338826,25.94210628790637,-0.0011557963762950613,0.536,-0.026758620689655177,0.5625714285714286,0.03337931034482759,0.031724137931034485,0.05986206896551725,0.27517106549364617,0.27517106549364617,0.43059628543499506,0.29032258064516125,0.29032258064516125,-0.04756484116166388,-0.04992279970099324,-0.002054488222367702,111.9402985074627
4.059859150054887,3.3812316715542523,0.8328445767800586,2.548387095774194,0.48693333333333333,0.36521904761904755,-0.24996088249100307,0.36521904761904755,-0.24996088249100307,0.36521904761904755,-0.24996088249100307,-0.24996088249100307,0.5234285714285715,0.5182857142857143,59.744408945686914,-0.04,1.9152196118488254,23.506798589103134,-0.0010770420507345182,0.5188571428571429,-0.02453333333333334,0.5434285714285715,0.03146666666666668,0.03146666666666668,0.05760000000000001,0.19012707722385142,0.19012707722385142,0.3000977517106549,0.19990224828934505,0.19990224828934505,-0.04514546083525635,-0.047283406663642495,-0.001981938575517365,115.63876651982378
7.052520993246368,3.281524926686217,0.4652981447174976,2.8162267829687195,0.47,0.3409333333333333,-0.27460992907801424,0.3409333333333333,-0.27460992907801424,0.3409333333333333,-0.27460992907801424,-0.27460992907801424,0.5366153846153847,0.5366153846153847,62.568908489525896,-0.04,1.8636847710330138,12.323573780135778,-0.0010891261378074058,0.5366666666666666,-0.025230769230769237,0.5619999999999999,0.03692307692307692,0.0356923076923077,0.06215384615384616,0.3450635386119257,0.3450635386119257,0.4804496578690126,0.3250244379276637,0.3250244379276637,-0.04489460709230362,-0.047013855621904445,-0.0019379468609776853,111.80124223602483
7.064960615693987,3.5083088954056696,0.4965786921270773,3.0117302042785923,0.4780985010706638,0.35650971602393483,-0.2543174362070588,0.35650971602393483,-0.2543174362070588,0.35712446351931326,-0.2546311225769466,-0.25614277398850854,0.5418004866180048,0.5418394160583941,5.549132947976885,-0.048,1.8454812585107148,12.655747466283945,-0.001047768246200049,0.5472039312039312,-0.02450980392156863,0.5716953316953316,0.03237254901960785,0.031117647058823535,0.0575686274509804,0.9257086999022484,0.9608993157380255,1.1759530791788857,0.8807429130009775,0.8807429130009775,-0.042872142765297716,-0.04479098646614687,-0.0018327388493101914,109.64833506950679
4001955034.2130985,4.001955034213099,2e-09,4.001955033213099,0.4885577841451767,0.36208355734105296,-0.2588726060836674,0.3628625122700358,-0.25940635202940776,0.3695860226645066,-0.2623019058092329,-0.2812566468564279,0.5500279870828848,0.5500021528525296,82.55681818181819,-0.048,1.8181107288082576,4.388913190041356e-08,-0.001000622730247019,0.5488464017185821,-0.023442060085836918,0.5722792696025778,0.04229184549356224,0.03956223175965665,0.06560515021459228,1.2057673509286413,1.2057673509286413,1.1813294232649072,1.391006842619746,1.391006842619746,-0.04096262312830893,-0.04271151267407815,-0.0017484867645012193,109.32020290581163
8.355102023372918,4.001955034213099,0.47898338420918873,3.52297165100391,0.4546780626780627,0.33785849081261926,-0.2569281024410412,0.33785849081261926,-0.2569281024410412,0.33785849081261926,-0.2569281024410412,-0.2634770715798473,0.49113580246913585,0.4912592592592593,62.71626297577855,-0.032,2.0359326450836925,11.854971372546915,-0.0010795459511098561,0.4881969230769231,-0.02385276073619632,0.5120492307692308,0.02964417177914111,0.029030674846625772,0.05607361963190184,0.33528836754643204,0.26050830889540566,0.3406647116324535,0.28005865102639294,0.28005865102639294,-0.04658294409266144,-0.048858891893464575,-0.0021082854618877417,122.90122523067616
3.0956175172636784,0.7595307917888563,0.24535679574389052,0.5141739970449658,0.5987692307692307,0.465054945054945,-0.22331522537072387,0.465054945054945,-0.22331522537072387,0.465054945054945,-0.22331522537072387,-0.22331522537072387,0.6487999999999999,0.6464,0.0,0.144,1.54320987654321,13.839119715273576,-0.0008004534464590083,0.6472,-0.020363636363636365,0.6679999999999999,0.08945454545454544,0.048,0.06981818181818181,0.035225048923679086,0.03033268101761255,0.0655577299412915,0.0,0.0,-0.030484485528670485,-0.03146420941312138,-0.001198283600689708,92.7070457354759
3.3004115087394195,0.7839687194525904,0.2375366588914956,0.5464320615610948,0.6451147540983606,0.486550651534258,-0.24579208823974025,0.486550651534258,-0.24579208823974025,0.486550651534258,-0.24579208823974025,-0.24579208823974025,0.6454666666666669,0.6453333333333335,77.75229357798163,0.144,1.5491670052824051,13.021607745799184,-0.0007279259727785743,0.6453333333333334,-0.018491803278688525,0.6637333333333335,0.09259016393442622,0.048,0.06859016393442623,0.06066536203522507,0.06947162426614481,0.08023483365949113,0.0,0.0,-0.027860290152915173,-0.028654653796540086,-0.0010967145013286354,92.97520661157021
3.363636349417355,0.7956989247311828,0.23655914178494625,0.5591397839462365,0.5310448833034112,0.38137690944720204,-0.2818367685329842,0.38137690944720204,-0.2818367685329842,0.38137690944720204,-0.2818367685329842,-0.2818367685329842,0.5315427542754276,0.5315355535553555,82.8496042216359,2.88,1.881327486329922,14.12747904296777,-0.0017037728088962667,0.5315355535553556,-0.03928057553956834,0.5708874887488747,0.03781294964028777,0.033604316546762596,0.07128057553956836,0.20123839009287925,0.20123839009287925,0.20897832817337458,0.35603715170278644,0.35603715170278644,-0.06880615926064049,-0.07390018448046742,-0.0029844283497011508,112.88050178143246
3.1700404727006015,0.7653958944281525,0.24144672731769307,0.5239491681104594,0.5370847457627119,0.3900625235404897,-0.2737411989116104,0.3900625235404897,-0.2737411989116104,0.3900625235404897,-0.2737411989116104,-0.2737411989116104,0.5371228070175439,0.5369824561403509,79.74683544303797,-0.32,1.8623169791934242,14.82028241496284,-0.0011291881555999174,0.5371034482758621,-0.02616949152542373,0.562896551724138,0.03715254237288136,0.030372881355932208,0.06467796610169492,0.1656346749226006,0.1656346749226006,0.1455108359133127,0.29102167182662536,0.29102167182662536,-0.04649076530807743,-0.04872337267747241,-0.0020060313926870063,111.71032357473035
3.122529631642894,0.772238514173998,0.24731182995698925,0.5249266852170088,0.5368275862068965,0.3909814323607427,-0.2716815558542177,0.3909814323607427,-0.2716815558542177,0.3909814323607427,-0.2716815558542177,-0.2716815558542177,0.5362857142857144,0.5365714285714286,82.35294117647058,-0.32,1.8637532133676091,15.171995340395242,-0.0008693628492737124,0.5365714285714286,-0.020137931034482758,0.5557142857142857,0.035586206896551724,0.028965517241379312,0.06234482758620691,0.17956656346749222,0.1842105263157895,0.1455108359133127,0.30030959752321984,0.30030959752321984,-0.03623792210481076,-0.03753075531913313,-0.0015644061526902684,111.82108626198082
3.183266919296884,0.7810361681329423,0.24535679574389052,0.5356793733890518,0.5370097087378641,0.39074105202144627,-0.27237618675497255,0.39074105202144627,-0.27237618675497255,0.39074105202144627,-0.27237618675497255,-0.27237618675497255,0.5368627450980392,0.5367843137254903,79.81072555205047,1.288,1.8627025462962963,14.89602237841345,-0.000667643280672623,0.5363106796116505,-0.01546153846153846,0.5520776699029126,0.03784615384615385,0.027461538461538464,0.05853846153846153,0.18575851393188858,0.18575851393188858,0.1702786377708978,0.31114551083591335,0.31114551083591335,-0.028006092759106534,-0.028829443493284375,-0.001209328534480855,111.87545257060101
3.1370967612530243,0.7605083088954057,0.24242424442424243,0.5180840654711633,0.5419310344827586,0.3970889292196007,-0.2672703647640354,0.3970889292196007,-0.2672703647640354,0.3970889292196007,-0.2672703647640354,-0.2672703647640354,0.5416140350877193,0.5416140350877193,78.65853658536585,-0.328,1.8461930226636107,14.899353299920518,0.001262235466453701,0.5417543859649123,0.02937931034482759,0.512280701754386,0.048000000000000015,0.023862068965517246,0.04165517241379311,0.14086687306501544,0.14086687306501544,0.11609907120743035,0.11919504643962847,0.11919504643962847,0.05735002350637744,0.05422994451308503,0.0024639527892950566,110.75129533678755
3.0466925948763945,0.7653958944281525,0.25122189838318676,0.5141739970449657,0.5427692307692307,0.40022377622377614,-0.26262626262626265,0.40022377622377614,-0.26262626262626265,0.40022377622377614,-0.26262626262626265,-0.26262626262626265,0.5421538461538463,0.5421538461538463,81.44654088050312,-0.328,1.844046364594309,15.48963874274869,0.0014479470866007782,0.5421538461538462,0.03371428571428571,0.5083076923076923,0.044,0.016000000000000007,0.03371428571428572,0.1207430340557275,0.1207430340557275,0.10061919504643968,0.10526315789473684,0.10526315789473684,0.06632653048175989,0.062185827678390815,0.002848564178083956,110.66969353007943
3.185483857827621,0.772238514173998,0.24242424442424243,0.5298142707497556,0.5416068376068377,0.3978019595580572,-0.26551525583429036,0.3978019595580572,-0.26551525583429036,0.3978019595580572,-0.26551525583429036,-0.26551525583429036,0.5417241379310345,0.5415862068965518,79.26829268292683,1.296,1.8461247159808127,14.733220060361447,0.0011928029690733946,0.5416551724137931,0.027760683760683764,0.5139310344827586,0.04923076923076924,0.025230769230769237,0.04335042735042736,0.14551083591331265,0.15015479876160992,0.13003095975232204,0.2647058823529412,0.2647058823529412,0.054016359869387735,0.051251580568725065,0.002320939750122195,110.77158135981665
